match_id,season,league_code,league,date,home_team,away_team,actual_home_goals,actual_away_goals,league_avg_goals_pre,league_home_goals_pre,league_away_goals_pre,home_recent8_gf,home_recent8_ga,away_recent8_gf,away_recent8_ga,home_home8_gf,home_home8_ga,away_away8_gf,away_away8_ga,home_elo_pre,away_elo_pre,elo_diff_pre,home_rest_days,away_rest_days,home_rest_missing,away_rest_missing,market_home_prob,market_draw_prob,market_away_prob,market_over25_prob,market_under25_prob,market_missing_1x2,market_missing_ou,asian_handicap,asian_abs_depth,market_home_odds,market_draw_odds,market_away_odds,market_over25_odds,market_under25_odds,asian_home_odds,asian_away_odds,xg_base_home,xg_base_away,xg_base_total,xg_base_margin,residual_home,residual_away,lineup_missing,tracking_missing,pregame_xg_missing,source_url
2324|E0|2024-04-14|Liverpool|Crystal Palace,2324,E0,England Premier League,2024-04-14,Liverpool,Crystal Palace,0,1,2.853724850462208,1.55247417074497,1.3012506797172376,2.5,1.0,1.25,1.75,2.75,1.125,0.875,2.375,1755.060319864653,1444.813323090707,310.24699677394597,6.0,8.0,0,0,0.7879656160458453,0.12607449856733524,0.08595988538681948,0.7291666666666667,0.27083333333333337,0,0,-2.0,2.0,1.2,7.5,11.0,1.3,3.5,1.89,2.04,2.49556301821773,1.0869303534612835,3.5824933716790137,1.4086326647564467,-2.49556301821773,-0.08693035346128353,1,1,1,https://www.football-data.co.uk/mmz4281/2324/E0.csv
2324|E0|2024-04-14|West Ham|Fulham,2324,E0,England Premier League,2024-04-14,West Ham,Fulham,0,2,2.853724850462208,1.55247417074497,1.3012506797172376,2.0,1.75,1.75,1.5,1.375,1.625,1.125,2.25,1533.0368644154219,1483.243150641097,49.79371377432494,7.0,7.0,0,0,0.39823008849557523,0.26327433628318586,0.33849557522123896,0.5684754521963824,0.43152454780361754,0,0,-0.25,0.25,2.38,3.6,2.8,1.67,2.2,2.11,1.82,1.5363493145167755,1.4026307304459789,2.9389800449627543,0.13371858407079662,-1.5363493145167755,0.5973692695540211,1,1,1,https://www.football-data.co.uk/mmz4281/2324/E0.csv
2324|F1|2024-04-14|Clermont|Montpellier,2324,F1,France Ligue 1,2024-04-14,Clermont,Montpellier,1,1,2.715223880597015,1.4758208955223882,1.2394029850746269,0.75,1.875,1.875,1.875,0.75,2.125,0.875,1.75,1455.1602727979086,1520.568571264248,-65.40829846633937,7.0,7.0,0,0,0.29609793420045905,0.2631981637337414,0.4407039020657995,0.586734693877551,0.413265306122449,0,0,0.25,0.25,3.2,3.6,2.15,1.62,2.3,2.01,1.92,1.3550591367750366,1.6171033601874314,2.972162496962468,-0.26204422341239475,-0.35505913677503664,-0.6171033601874314,1,1,1,https://www.football-data.co.uk/mmz4281/2324/F1.csv
2324|I1|2024-04-14|Sassuolo|Milan,2324,I1,Italy Serie A,2024-04-14,Sassuolo,Milan,3,3,2.8293347873500547,1.5229007633587786,1.306434023991276,0.875,2.125,1.75,0.875,1.125,1.875,2.375,1.5,1433.12837626192,1737.4338964230499,-304.30552016112983,8.0,8.0,0,0,0.2102766798418972,0.24901185770750986,0.5407114624505929,0.5684754521963824,0.43152454780361754,0,0,0.75,0.75,4.5,3.8,1.75,1.67,2.2,1.89,2.04,1.1518984198868665,1.7817158111912141,2.9336142310780806,-0.6298173913043477,1.8481015801131335,1.2182841888087859,1,1,1,https://www.football-data.co.uk/mmz4281/2324/I1.csv
2324|D1|2024-04-14|Darmstadt|Freiburg,2324,D1,Germany Bundesliga,2024-04-14,Darmstadt,Freiburg,0,1,3.140930546190155,1.7478084962913014,1.3931220498988537,0.75,2.75,1.75,2.25,0.625,2.75,1.375,1.5,1381.6778093770135,1534.0052799274863,-152.32747055047275,8.0,8.0,0,0,0.21158844213423023,0.238036997401009,0.5503745604647607,0.5684754521963824,0.43152454780361754,0,0,0.75,0.75,4.5,4.0,1.73,1.67,2.2,1.95,1.98,1.1798603435535702,1.8223049544693324,3.0021652980229026,-0.6424446109157622,-1.1798603435535702,-0.8223049544693324,1,1,1,https://www.football-data.co.uk/mmz4281/2324/D1.csv
2324|SP1|2024-04-14|Granada|Alaves,2324,SP1,Spain La Liga,2024-04-14,Granada,Alaves,2,0,2.5153340635268346,1.4244249726177438,1.0909090909090908,1.0,2.0,0.5,1.125,0.875,1.375,0.875,1.125,1337.6570590896772,1415.5833914957982,-77.92633240612099,9.0,13.0,0,0,0.35242290748898675,0.3171806167400881,0.33039647577092507,0.4005102040816326,0.5994897959183673,0,0,0.0,0.0,2.7,3.0,2.88,2.35,1.57,1.85,2.08,1.1852677279493076,1.1519637631915982,2.337231491140906,0.03330396475770936,0.8147322720506924,-1.1519637631915982,1,1,1,https://www.football-data.co.uk/mmz4281/2324/SP1.csv
2324|P1|2024-04-14|Estrela|Rio Ave,2324,P1,Portugal Primeira Liga,2024-04-14,Estrela,Rio Ave,2,2,2.572684246112238,1.4036511156186613,1.1690331304935768,1.25,1.375,1.125,0.75,1.75,1.75,0.375,1.0,1475.6414785130623,1489.5946216004108,-13.953143087348508,6.0,8.0,0,0,0.36158592090624053,0.2926064529179731,0.34580762617578636,0.3893129770992367,0.6106870229007634,0,0,0.0,0.0,2.63,3.25,2.75,2.4,1.53,1.9,2.0,1.1704540386996063,1.1465972570671596,2.317051295766766,0.023856781632446644,0.8295459613003937,0.8534027429328404,1,1,1,https://www.football-data.co.uk/mmz4281/2324/P1.csv
2324|N1|2024-04-14|Ajax|Twente,2324,N1,Netherlands Eredivisie,2024-04-14,Ajax,Twente,2,1,3.0310296191819464,1.6988716502115655,1.3321579689703809,1.5,2.0,1.625,0.875,2.0,1.25,1.625,1.125,1671.008322536635,1695.32972051921,-24.321397982575036,7.0,7.0,0,0,0.3979853841595892,0.29389689907169664,0.3081177167687142,0.5394736842105263,0.46052631578947373,0,0,-0.25,0.25,2.4,3.25,3.1,1.75,2.05,2.07,1.83,1.5297386404479816,1.3504587273529787,2.8801973678009603,0.1792799130950029,0.4702613595520184,-0.35045872735297867,1,1,1,https://www.football-data.co.uk/mmz4281/2324/N1.csv
2324|E0|2024-04-14|Arsenal|Aston Villa,2324,E0,England Premier League,2024-04-14,Arsenal,Aston Villa,0,2,2.8522542096686583,1.5507876154263986,1.3014665942422596,3.5,0.25,2.0,2.125,2.5,0.75,2.0,1.5,1748.259951982882,1611.090430697922,137.16952128495996,7.0,8.0,0,0,0.75,0.15625,0.09375,0.6818181818181818,0.3181818181818181,0,0,-1.75,1.75,1.25,6.0,10.0,1.4,3.0,1.95,1.98,2.33241057890464,1.03636057890464,3.36877115780928,1.2960500000000001,-2.33241057890464,0.96363942109536,1,1,1,https://www.football-data.co.uk/mmz4281/2324/E0.csv
2324|D1|2024-04-14|Leverkusen|Werder Bremen,2324,D1,Germany Bundesliga,2024-04-14,Leverkusen,Werder Bremen,5,0,3.1394878706199463,1.7466307277628033,1.3928571428571428,2.125,0.625,0.875,1.5,2.125,0.375,1.125,1.0,1754.6390153839764,1441.0313868435205,313.60762854045583,8.0,8.0,0,0,0.7913043478260869,0.13565217391304346,0.07304347826086957,0.6818181818181818,0.3181818181818181,0,0,-2.0,2.0,1.2,7.0,13.0,1.4,3.0,2.03,1.9,2.432586499000586,0.9993760642179773,3.4319625632185633,1.4332104347826085,2.567413500999414,-0.9993760642179773,1,1,1,https://www.football-data.co.uk/mmz4281/2324/D1.csv
2324|SP1|2024-04-14|Ath Bilbao|Villarreal,2324,SP1,Spain La Liga,2024-04-14,Ath Bilbao,Villarreal,1,1,2.5150519978106183,1.4247400109469075,1.090311986863711,1.5,0.875,1.875,1.0,2.25,0.375,1.875,2.25,1606.1133525286548,1551.8122416041974,54.30111092445736,13.0,12.0,0,0,0.5977796754910334,0.22345573583831485,0.17876458867065187,0.5714285714285715,0.4285714285714286,0,0,-1.0,1.0,1.57,4.2,5.25,1.65,2.2,2.06,1.87,1.8409006668471355,1.0337498555747187,2.874650522421854,0.8071508112724168,-0.8409006668471355,-0.03374985557471866,1,1,1,https://www.football-data.co.uk/mmz4281/2324/SP1.csv
2324|P1|2024-04-14|Arouca|Boavista,2324,P1,Portugal Primeira Liga,2024-04-14,Arouca,Boavista,2,1,2.5736486486486485,1.404054054054054,1.1695945945945947,2.0,1.375,0.75,2.0,2.25,1.625,0.875,1.875,1572.4550538220774,1456.7746696829124,115.68038413916497,8.0,8.0,0,0,0.5594817432273262,0.2502944640753828,0.19022379269729095,0.5,0.5,0,0,-0.75,0.75,1.7,3.8,5.0,1.93,1.93,1.95,1.95,1.670243884304246,0.9817258631028327,2.6519697474070787,0.6885180212014133,0.329756115695754,0.01827413689716728,1,1,1,https://www.football-data.co.uk/mmz4281/2324/P1.csv
2324|P1|2024-04-14|Portimonense|Casa Pia,2324,P1,Portugal Primeira Liga,2024-04-14,Portimonense,Casa Pia,2,2,2.5736486486486485,1.404054054054054,1.1695945945945947,0.875,2.375,1.0,0.625,0.875,1.875,1.875,2.125,1406.1630592311813,1472.787414262311,-66.62435503112965,7.0,5.0,0,0,0.3941267387944358,0.2840030911901082,0.3218701700154559,0.43717277486910994,0.5628272251308901,0,0,0.0,0.0,2.45,3.4,3.0,2.15,1.67,1.73,2.08,1.2840225406992218,1.1747706087054042,2.458793149404626,0.10925193199381766,0.7159774593007782,0.8252293912945958,1,1,1,https://www.football-data.co.uk/mmz4281/2324/P1.csv
2324|N1|2024-04-14|Nijmegen|Zwolle,2324,N1,Netherlands Eredivisie,2024-04-14,Nijmegen,Zwolle,2,2,3.0310077519379846,1.6990838618745596,1.331923890063425,2.25,0.875,0.875,2.875,2.125,0.75,1.75,1.875,1573.153752664132,1429.0945644850303,144.05918817910174,7.0,8.0,0,0,0.5964499519258584,0.21626476316942211,0.18728528490471957,0.6106870229007634,0.3893129770992367,0,0,-1.0,1.0,1.57,4.33,5.0,1.53,2.4,2.0,1.9,1.9601022490493187,1.1678452725133568,3.1279475215626755,0.7922569765359619,0.039897750950681266,0.8321547274866432,1,1,1,https://www.football-data.co.uk/mmz4281/2324/N1.csv
2324|F1|2024-04-14|Lyon|Brest,2324,F1,France Ligue 1,2024-04-14,Lyon,Brest,4,3,2.714797136038186,1.4755369928400954,1.2392601431980907,1.75,1.125,1.5,0.75,1.125,1.125,1.625,0.625,1585.6692187586584,1619.3585676144207,-33.68934885576232,7.0,7.0,0,0,0.4652011310772599,0.2804889172671714,0.25430995165556874,0.4769230769230769,0.523076923076923,0,0,-0.5,0.5,2.05,3.4,3.75,2.04,1.86,2.05,1.88,1.5082569805327837,1.1025895172471865,2.61084649777997,0.4056674632855972,2.4917430194672163,1.8974104827528135,1,1,1,https://www.football-data.co.uk/mmz4281/2324/F1.csv
2324|I1|2024-04-14|Inter|Cagliari,2324,I1,Italy Serie A,2024-04-14,Inter,Cagliari,2,2,2.8310626702997275,1.5237057220708448,1.307356948228883,2.5,0.375,1.375,1.25,2.25,0.375,0.625,1.75,1833.3737918249612,1437.1392884356287,396.23450338933253,6.0,7.0,0,0,0.7963897000265463,0.12529864613750993,0.07831165383594371,0.6203473945409429,0.3796526054590571,0,0,-2.0,2.0,1.18,7.5,12.0,1.53,2.5,2.03,1.9,2.276353296915336,0.8434192910751455,3.1197725879904814,1.4329340058401907,-0.27635329691533617,1.1565807089248545,1,1,1,https://www.football-data.co.uk/mmz4281/2324/I1.csv
2324|SP1|2024-04-14|Sociedad|Almeria,2324,SP1,Spain La Liga,2024-04-14,Sociedad,Almeria,2,2,2.514770240700219,1.424507658643326,1.0902625820568927,1.375,1.25,0.875,1.375,0.75,0.875,1.0,1.625,1604.9741521798558,1364.0314997108267,240.9426524690291,14.0,15.0,0,0,0.7255936675461742,0.18865435356200533,0.0857519788918206,0.5714285714285715,0.4285714285714286,0,0,-1.5,1.5,1.3,5.0,11.0,1.65,2.2,1.93,2.0,2.051214584551474,0.8233739513060917,2.874588535857566,1.2278406332453824,-0.05121458455147421,1.1766260486939082,1,1,1,https://www.football-data.co.uk/mmz4281/2324/SP1.csv
2324|P1|2024-04-14|Benfica|Moreirense,2324,P1,Portugal Primeira Liga,2024-04-14,Benfica,Moreirense,3,0,2.574898785425101,1.4048582995951417,1.1700404858299596,2.25,1.375,0.625,0.75,3.25,0.375,0.625,1.25,1819.9700883236703,1515.689478960931,304.28060936273937,8.0,7.0,0,0,0.7564469914040115,0.15759312320916904,0.08595988538681948,0.5813953488372093,0.4186046511627907,0,0,-1.5,1.5,1.25,6.0,11.0,1.62,2.25,2.05,1.85,2.0983366672169144,0.8241601629189199,2.9224968301358345,1.2741765042979944,0.9016633327830856,-0.8241601629189199,1,1,1,https://www.football-data.co.uk/mmz4281/2324/P1.csv
2324|I1|2024-04-15|Fiorentina|Genoa,2324,I1,Italy Serie A,2024-04-15,Fiorentina,Genoa,1,1,2.831699346405229,1.5239651416122004,1.3077342047930283,1.375,1.25,1.25,1.5,1.75,1.125,1.125,0.875,1577.7067893238127,1488.7760936611983,88.93069566261443,7.0,8.0,0,0,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.43152454780361754,0.5684754521963824,0,0,-0.5,0.5,1.8,3.5,4.75,2.2,1.67,1.75,2.05,1.5407254434428501,0.9579317976922543,2.4986572411351045,0.5827936457505958,-0.5407254434428501,0.04206820230774566,1,1,1,https://www.football-data.co.uk/mmz4281/2324/I1.csv
2324|I1|2024-04-15|Atalanta|Verona,2324,I1,Italy Serie A,2024-04-15,Atalanta,Verona,2,2,2.8312465977136636,1.5236799129014698,1.3075666848121938,1.875,1.5,0.875,1.25,2.75,0.75,0.625,1.25,1636.0599185697913,1432.820645850491,203.2392727193003,8.0,8.0,0,0,0.6627466613514053,0.20091688259916285,0.13633645604943193,0.5684754521963824,0.43152454780361754,0,0,-1.25,1.25,1.44,4.75,7.0,1.67,2.2,1.98,1.92,1.973483529887329,0.9605512994707452,2.9340348293580742,1.0129322304165838,0.026516470112670998,1.0394487005292548,1,1,1,https://www.football-data.co.uk/mmz4281/2324/I1.csv
2324|E0|2024-04-15|Chelsea|Everton,2324,E0,England Premier League,2024-04-15,Chelsea,Everton,6,0,2.8517915309446256,1.5499457111834962,1.3018458197611291,2.375,2.125,0.75,1.5,2.375,1.75,0.5,1.625,1550.3809942140722,1467.0175132497548,83.36348096431743,8.0,9.0,0,0,0.5738880918220947,0.23672883787661403,0.18938307030129126,0.586734693877551,0.413265306122449,0,0,-0.75,0.75,1.65,4.0,5.0,1.62,2.3,1.86,2.07,1.8568894862891985,1.145317893749744,3.0022073800389424,0.7115715925394546,4.143110513710802,-1.145317893749744,1,1,1,https://www.football-data.co.uk/mmz4281/2324/E0.csv
2324|SP1|2024-04-15|Osasuna|Valencia,2324,SP1,Spain La Liga,2024-04-15,Osasuna,Valencia,0,1,2.515582285401859,1.4248223072717332,1.0907599781301258,1.25,1.25,0.75,0.75,1.375,1.25,0.875,1.125,1504.134863610883,1522.0258623958546,-17.890998784971544,16.0,11.0,0,0,0.40930979133226325,0.3138041733547351,0.2768860353130016,0.3627450980392157,0.6372549019607844,0,0,-0.25,0.25,2.3,3.0,3.4,2.6,1.48,2.04,1.86,1.2354247747406095,0.9918000556394859,2.2272248303800954,0.2436247191011236,-1.2354247747406095,0.008199944360514078,1,1,1,https://www.football-data.co.uk/mmz4281/2324/SP1.csv
2324|P1|2024-04-15|Vizela|Chaves,2324,P1,Portugal Primeira Liga,2024-04-15,Vizela,Chaves,0,1,2.5751854349291974,1.4059339177343224,1.1692515171948752,1.25,2.625,0.875,1.75,1.125,2.625,0.5,1.375,1409.5544818687843,1418.0333563527674,-8.47887448398319,9.0,8.0,0,0,0.4767025089605735,0.27240143369175623,0.25089605734767023,0.47409326424870474,0.5259067357512953,0,0,-0.5,0.5,2.0,3.5,3.8,2.03,1.83,2.01,1.89,1.4998034783306369,1.071584123491927,2.571387601822564,0.4282193548387099,-1.4998034783306369,-0.071584123491927,1,1,1,https://www.football-data.co.uk/mmz4281/2324/P1.csv
2324|P1|2024-04-16|Famalicao|Sp Lisbon,2324,P1,Portugal Primeira Liga,2024-04-16,Famalicao,Sp Lisbon,0,1,2.5741239892183287,1.4049865229110512,1.1691374663072776,1.5,1.375,3.125,1.0,1.25,1.5,3.0,0.875,1521.9107283219175,1844.8549321087419,-322.94420378682435,3.0,4.0,0,0,0.11274925362131878,0.16667280970107992,0.7205779366776012,0.6521739130434782,0.3478260869565217,0,0,1.5,1.5,8.5,5.75,1.33,1.44,2.7,2.03,1.87,1.003225170353907,2.182662139135006,3.185887309488913,-1.1794369687810988,-1.003225170353907,-1.1826621391350058,1,1,1,https://www.football-data.co.uk/mmz4281/2324/P1.csv
2324|I1|2024-04-19|Genoa|Lazio,2324,I1,Italy Serie A,2024-04-19,Genoa,Lazio,0,1,2.8318824809575625,1.5239390642002175,1.307943416757345,1.25,1.125,1.5,1.125,1.25,1.375,1.75,1.25,1492.9377723047994,1621.8813573865075,-128.94358508170808,4.0,6.0,0,0,0.30625,0.30625,0.3875,0.413265306122449,0.586734693877551,0,0,0.25,0.25,3.1,3.1,2.45,2.3,1.62,1.81,2.09,1.1390978803274168,1.3053478803274166,2.4444457606548333,-0.1662499999999998,-1.1390978803274168,-0.30534788032741655,1,1,1,https://www.football-data.co.uk/mmz4281/2324/I1.csv
2324|D1|2024-04-19|Ein Frankfurt|Augsburg,2324,D1,Germany Bundesliga,2024-04-19,Ein Frankfurt,Augsburg,3,1,3.140740740740741,1.7488215488215488,1.391919191919192,1.5,1.75,2.0,0.875,1.875,0.875,1.625,1.5,1555.7695118970003,1491.5934028004758,64.17610909652444,6.0,7.0,0,0,0.49799419006778256,0.23779222575736617,0.2642135841748513,0.6025316455696202,0.39746835443037976,0,0,-0.5,0.5,1.91,4.0,3.6,1.57,2.38,1.92,1.98,1.7812968621817653,1.3410205860716533,3.1223174482534186,0.440276276110112,1.2187031378182347,-0.3410205860716533,1,1,1,https://www.football-data.co.uk/mmz4281/2324/D1.csv
2324|I1|2024-04-19|Cagliari|Juventus,2324,I1,Italy Serie A,2024-04-19,Cagliari,Juventus,2,2,2.8308863512778686,1.5231103860793909,1.3077759651984775,1.5,1.125,1.125,1.125,1.5,1.375,1.25,1.0,1445.8257555721116,1682.6761326614355,-236.85037708932396,5.0,6.0,0,0,0.21187979023799916,0.2889269866881807,0.49919322307382,0.413265306122449,0.586734693877551,0,0,0.5,0.5,4.5,3.3,1.91,2.3,1.62,1.95,1.95,0.9615043508387695,1.4827222612865307,2.4442266121253002,-0.5212179104477612,1.0384956491612305,0.5172777387134693,1,1,1,https://www.football-data.co.uk/mmz4281/2324/I1.csv
2324|F1|2024-04-19|Nice|Lorient,2324,F1,France Ligue 1,2024-04-19,Nice,Lorient,3,0,2.717352415026834,1.4770423375074537,1.2403100775193798,1.0,1.375,1.125,1.25,1.25,1.0,1.25,1.875,1578.193701373179,1459.903529750089,118.29017162308992,12.0,12.0,0,0,0.6217557060086298,0.21969658895916944,0.15854770503220061,0.5205128205128204,0.47948717948717956,0,0,-1.0,1.0,1.53,4.33,6.0,1.87,2.03,1.97,1.93,1.8115751694004718,0.9376046719241109,2.7491798413245827,0.8739704974763609,1.1884248305995282,-0.9376046719241109,1,1,1,https://www.football-data.co.uk/mmz4281/2324/F1.csv
2324|SP1|2024-04-19|Ath Bilbao|Granada,2324,SP1,Spain La Liga,2024-04-19,Ath Bilbao,Granada,1,1,2.5147540983606556,1.4240437158469945,1.0907103825136613,1.125,1.0,1.125,1.875,1.875,0.5,0.5,2.0,1602.8084706733266,1350.5181880375794,252.2902826357472,5.0,5.0,0,0,0.7318695941450432,0.17298735861610112,0.09514304723885562,0.5684754521963824,0.43152454780361754,0,0,-1.5,1.5,1.3,5.5,10.0,1.67,2.2,1.91,1.99,2.043768509211284,0.8206379702891284,2.8644064795004125,1.2231305389221554,-1.0437685092112838,0.17936202971087156,1,1,1,https://www.football-data.co.uk/mmz4281/2324/SP1.csv
2324|P1|2024-04-19|Rio Ave|Arouca,2324,P1,Portugal Primeira Liga,2024-04-19,Rio Ave,Arouca,1,1,2.5730639730639733,1.404040404040404,1.169023569023569,1.25,1.0,1.875,1.25,1.5,0.75,2.125,1.0,1491.053386605402,1578.3044683665405,-87.2510817611385,5.0,5.0,0,0,0.393939393939394,0.2909090909090909,0.3151515151515151,0.46052631578947373,0.5394736842105263,0,0,0.0,0.0,2.4,3.25,3.0,2.05,1.75,1.73,2.08,1.3242095250847494,1.2050822523574765,2.529291777442226,0.11912727272727297,-0.32420952508474943,-0.20508225235747646,1,1,1,https://www.football-data.co.uk/mmz4281/2324/P1.csv
2324|SP1|2024-04-20|Celta|Las Palmas,2324,SP1,Spain La Liga,2024-04-20,Celta,Las Palmas,4,1,2.514472965592572,1.4238121245221191,1.0906608410704532,1.125,1.75,0.75,1.875,0.75,0.75,0.875,1.5,1447.634845183081,1477.968123721312,-30.333278538230843,7.0,6.0,0,0,0.571920017200602,0.24833369167920874,0.1797462911201892,0.5,0.5,0,0,-0.75,0.75,1.65,3.8,5.25,1.95,1.95,1.9,2.03,1.681058885484163,0.9578922116505787,2.6389510971347416,0.7231666738335844,2.318941114515837,0.042107788349421305,1,1,1,https://www.football-data.co.uk/mmz4281/2324/SP1.csv
2324|D1|2024-04-20|FC Koln|Darmstadt,2324,D1,Germany Bundesliga,2024-04-20,FC Koln,Darmstadt,0,2,3.1413189771197847,1.749663526244953,1.3916554508748318,1.0,2.0,0.75,2.875,0.75,1.75,1.0,2.0,1447.7503388258713,1373.235092666849,74.51524615902235,7.0,6.0,0,0,0.6624541377904607,0.1907867916836527,0.14675907052588671,0.6025316455696202,0.39746835443037976,0,0,-1.25,1.25,1.44,5.0,6.5,1.57,2.38,1.93,2.0,2.059587800980422,1.062856859276386,3.122444660256808,0.996730941704036,-2.059587800980422,0.9371431407236139,1,1,1,https://www.football-data.co.uk/mmz4281/2324/D1.csv
2324|D1|2024-04-20|Heidenheim|RB Leipzig,2324,D1,Germany Bundesliga,2024-04-20,Heidenheim,RB Leipzig,1,2,3.1413189771197847,1.749663526244953,1.3916554508748318,1.5,1.75,2.625,0.625,1.625,1.5,2.75,1.875,1506.1785030338492,1669.6658590101997,-163.4873559763505,7.0,7.0,0,0,0.15706806282722513,0.18848167539267016,0.6544502617801047,0.6818181818181818,0.3181818181818181,0,0,1.25,1.25,6.0,5.0,1.44,1.4,3.0,1.95,1.98,1.2316617609158869,2.2007036457326405,3.432365406648527,-0.9690418848167537,-0.23166176091588686,-0.20070364573264055,1,1,1,https://www.football-data.co.uk/mmz4281/2324/D1.csv
2324|D1|2024-04-20|Hoffenheim|M'gladbach,2324,D1,Germany Bundesliga,2024-04-20,Hoffenheim,M'gladbach,4,3,3.1413189771197847,1.749663526244953,1.3916554508748318,1.375,2.125,1.75,1.875,1.625,1.5,1.0,1.625,1472.7472181435658,1484.7335334187917,-11.986315275225934,7.0,7.0,0,0,0.4120836560805577,0.249419054996127,0.3384972889233152,0.6368038740920097,0.36319612590799033,0,0,-0.25,0.25,2.3,3.8,2.8,1.5,2.63,2.09,1.84,1.7025827373701166,1.5479201502283657,3.2505028875984823,0.15466258714175085,2.2974172626298834,1.4520798497716343,1,1,1,https://www.football-data.co.uk/mmz4281/2324/D1.csv
2324|D1|2024-04-20|Wolfsburg|Bochum,2324,D1,Germany Bundesliga,2024-04-20,Wolfsburg,Bochum,1,0,3.1413189771197847,1.749663526244953,1.3916554508748318,1.125,2.125,1.375,2.5,1.125,2.0,0.75,2.5,1464.151086710598,1429.8792841983227,34.27180251227537,7.0,7.0,0,0,0.491838642410297,0.26094772416768536,0.2472136334220177,0.5,0.5,0,0,-0.5,0.5,1.91,3.6,3.8,1.95,1.95,2.0,1.93,1.6167651166305035,1.160092103040225,2.7768572196707284,0.45667301359027856,-0.6167651166305035,-1.160092103040225,1,1,1,https://www.football-data.co.uk/mmz4281/2324/D1.csv
2324|E0|2024-04-20|Luton|Brentford,2324,E0,England Premier League,2024-04-20,Luton,Brentford,1,5,2.853499728703201,1.5523602821486706,1.3011394465545307,1.375,2.375,1.5,1.75,1.75,1.625,1.5,2.25,1430.9861580395939,1484.6844657703034,-53.69830773070953,7.0,7.0,0,0,0.33849557522123896,0.26327433628318586,0.39823008849557523,0.5483028720626633,0.4516971279373368,0,0,0.25,0.25,2.8,3.6,2.38,1.73,2.1,1.82,2.11,1.368397354024914,1.5021159380957105,2.8705132921206244,-0.13371858407079662,-0.3683973540249139,3.4978840619042897,1,1,1,https://www.football-data.co.uk/mmz4281/2324/E0.csv
2324|E0|2024-04-20|Sheffield United|Burnley,2324,E0,England Premier League,2024-04-20,Sheffield United,Burnley,1,4,2.853499728703201,1.5523602821486706,1.3011394465545307,1.0,3.0,1.0,1.625,1.25,3.25,1.25,2.125,1329.7239119010594,1372.3934319135176,-42.66952001245818,7.0,7.0,0,0,0.3632006498781478,0.27774167343623074,0.3590576766856215,0.5483028720626633,0.4516971279373368,0,0,0.0,0.0,2.6,3.4,2.63,1.73,2.1,1.93,2.0,1.4383887337938621,1.4321245583267623,2.8705132921206244,0.006264175467099786,-0.4383887337938621,2.5678754416732374,1,1,1,https://www.football-data.co.uk/mmz4281/2324/E0.csv
2324|SP1|2024-04-20|Vallecano|Osasuna,2324,SP1,Spain La Liga,2024-04-20,Vallecano,Osasuna,2,1,2.515829694323144,1.4252183406113537,1.0906113537117903,0.625,1.0,1.25,1.0,0.625,0.875,1.125,1.125,1450.414307617023,1491.4254873844768,-41.01117976745377,7.0,4.0,0,0,0.4545454545454545,0.3181818181818181,0.22727272727272724,0.3436754176610979,0.6563245823389022,0,0,-0.25,0.25,2.1,3.0,4.2,2.75,1.44,1.81,2.13,1.2795972871276753,0.8925609234913118,2.172158210618987,0.3870363636363635,0.7204027128723247,0.10743907650868822,1,1,1,https://www.football-data.co.uk/mmz4281/2324/SP1.csv
2324|P1|2024-04-20|Moreirense|Gil Vicente,2324,P1,Portugal Primeira Liga,2024-04-20,Moreirense,Gil Vicente,0,1,2.572678331090175,1.4037685060565277,1.1689098250336474,0.5,1.125,0.75,1.625,1.375,1.25,0.75,1.625,1512.7894386794935,1453.0644451723847,59.72499350710882,5.0,7.0,0,0,0.36559577063847093,0.3066287108580724,0.3277755185034567,0.4285714285714286,0.5714285714285715,0,0,-0.25,0.25,2.6,3.1,2.9,2.2,1.65,2.15,1.68,1.2667209078919892,1.1661366866638476,2.432857594555837,0.10058422122814159,-1.2667209078919892,-0.16613668666384762,1,1,1,https://www.football-data.co.uk/mmz4281/2324/P1.csv
2324|F1|2024-04-20|Nantes|Rennes,2324,F1,France Ligue 1,2024-04-20,Nantes,Rennes,0,3,2.7175208581644816,1.4779499404052443,1.2395709177592371,0.75,1.625,1.25,1.375,0.5,1.875,1.25,1.125,1448.576704696406,1582.7986368646216,-134.22193216821552,6.0,6.0,0,0,0.30709067810068286,0.2929172621883437,0.39999205971097346,0.413265306122449,0.586734693877551,0,0,0.25,0.25,3.1,3.25,2.38,2.3,1.62,1.86,2.07,1.117709657322798,1.3015765463175573,2.4192862036403553,-0.18386688899475923,-1.117709657322798,1.6984234536824427,1,1,1,https://www.football-data.co.uk/mmz4281/2324/F1.csv
2324|I1|2024-04-20|Empoli|Napoli,2324,I1,Italy Serie A,2024-04-20,Empoli,Napoli,1,0,2.8315217391304346,1.5233695652173913,1.3081521739130435,0.875,1.375,2.125,1.5,0.875,1.25,1.5,1.375,1451.7760463106433,1668.5096346490784,-216.73358833843508,7.0,6.0,0,0,0.19069369112189552,0.2383671139023694,0.5709391949757351,0.5263157894736842,0.47368421052631576,0,0,0.75,0.75,5.0,4.0,1.67,1.8,2.0,2.08,1.85,1.0439977296650704,1.749128931492076,2.7931266611571464,-0.7051312018270055,-0.04399772966507043,-1.749128931492076,1,1,1,https://www.football-data.co.uk/mmz4281/2324/I1.csv
